Avg CF limit;Time;No. Clusters;No. Base Clusters;Precision;Recall;F-Measure;Precision 0;Precision 1;Precision 2;Precision 3;Precision 4;Precision 5;Recall 0;Recall 1;Recall 2;Recall 3;Recall 4;Recall 5;F-Measure 0;F-Measure 1;F-Measure 2;F-Measure 3;F-Measure 4;F-Measure 5
220;19.596091985702515;2582;5000;0.954513888888901;0.7864583333333434;0.7999961353826578;0.4992254066615027;0.013168086754453912;0.008907823392718823;0.021301316808675447;0.03524399690162665;0.42215336948102244;0.7802690582959642;0.008968609865470852;0.008968609865470852;0.01046337817638266;0.01195814648729447;0.17937219730941703;0.6088813177415962;0.010670014122077515;0.008938113280870495;0.014033425066977712;0.017857361869135956;0.25176844232712575
240;19.80374002456665;2495;5000;0.954513888888901;0.7864583333333434;0.7999961353826578;0.49739478957915834;0.013226452905811623;0.009218436873747494;0.022044088176352707;0.03647294589178357;0.4216432865731463;0.7802690582959642;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.01195814648729447;0.17937219730941703;0.6075177985378541;0.009550821949525352;0.0098015341531718;0.014190932546995945;0.018011108499610337;0.2516776516465508
260;20.135858058929443;2430;5000;0.954513888888901;0.7864583333333434;0.7997580401445625;0.4962962962962963;0.013580246913580247;0.009465020576131687;0.02263374485596708;0.037448559670781895;0.4205761316872428;0.7802690582959642;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.01195814648729447;0.17937219730941703;0.6066977179880826;0.009641511087737751;0.009939191900484612;0.01431093764520026;0.018127715733512618;0.2514872072493279
280;20.167500972747803;2391;5000;0.954513888888901;0.7864583333333434;0.7997580401445625;0.49519029694688416;0.013801756587202008;0.009619406106231703;0.02300292764533668;0.03805938937682978;0.4203262233375157;0.7802690582959642;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.01195814648729447;0.17937219730941703;0.6058706066764108;0.00969675599435825;0.010023658323994522;0.01438391989837854;0.01819840763933156;0.2514425106722334
300;20.079392910003662;2340;5000;0.954513888888901;0.7864583333333434;0.7997580401445625;0.49188034188034185;0.014102564102564103;0.009829059829059829;0.023504273504273504;0.03888888888888889;0.4217948717948718;0.7802690582959642;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.01195814648729447;0.17937219730941703;0.6033866951477254;0.009769961808331111;0.010136304970566942;0.014480488951574987;0.018291687081496;0.25170464869413867
320;20.248075008392334;2311;5000;0.954513888888901;0.7864583333333434;0.7997580401445625;0.4919948074426655;0.014279532669839896;0.0099524015577672;0.023799221116399826;0.039376893119861534;0.42059714409346605;0.7802690582959642;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.01195814648729447;0.17937219730941703;0.6034728100478141;0.009812083729781162;0.010201495374477253;0.014535981273125428;0.018345156047223657;0.2514909636605907
340;21.439942836761475;2274;5000;0.954513888888901;0.7864583333333434;0.7997580401445625;0.49428320140721194;0.014511873350923483;0.010114335971855761;0.024186455584872472;0.04001759014951627;0.41688654353562005;0.7802690582959642;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.01195814648729447;0.17937219730941703;0.6051911722840415;0.009866355726971029;0.010285896821593995;0.014607402348566768;0.01841383060793464;0.250823510735405
360;20.529757022857666;2243;5000;0.954513888888901;0.7864583333333434;0.7997580401445625;0.49398127507802053;0.014712438698172091;0.010254123941150245;0.024520731163620153;0.04057066428889879;0.4159607668301382;0.7802690582959642;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.01195814648729447;0.17937219730941703;0.6049648082891149;0.009912291241139012;0.010357694287184766;0.014667784212130445;0.018471765855143804;0.2506556876072523
380;26.40005588531494;2222;5000;0.954513888888901;0.7864583333333434;0.7997580401445625;0.4936993699369937;0.0144014401440144;0.010351035103510351;0.024752475247524754;0.04095409540954095;0.4158415841584158;0.7802690582959642;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.01195814648729447;0.17937219730941703;0.6047533579719259;0.009840703610308135;0.010406903461426587;0.014708972473208657;0.018511219884304875;0.2506340444577055
400;25.974529027938843;2198;5000;0.953732638888901;0.7864583333333434;0.799311611573134;0.4931756141947225;0.014558689717925387;0.010464058234758872;0.02502274795268426;0.041401273885350316;0.4153776160145587;0.7787742899850523;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.013452914798206279;0.17937219730941703;0.6039113451250405;0.009877152910673497;0.010463718194521172;0.014756328931986739;0.02030721166362926;0.2505497068801691
420;20.933249950408936;2180;5000;0.953732638888901;0.7864583333333434;0.7990464600579824;0.49128440366972476;0.014678899082568808;0.01055045871559633;0.02522935779816514;0.04174311926605505;0.41651376146788993;0.7787742899850523;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.013452914798206279;0.17937219730941703;0.6024913093545843;0.009904667574594527;0.010506738016771626;0.014792046873499182;0.02034807885812246;0.2507559961889507
440;22.484181880950928;2171;5000;0.953732638888901;0.7864583333333434;0.7990464600579824;0.490557346844772;0.014739751266697375;0.010594196222938737;0.025333947489636112;0.041916167664670656;0.4168585905112851;0.7787742899850523;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.013452914798206279;0.17937219730941703;0.6019442648418074;0.009918482472181757;0.010528380852733455;0.014809970764733038;0.020368574199806012;0.2508184510921342
460;20.689296007156372;2154;5000;0.953732638888901;0.7864583333333434;0.7990464600579824;0.48978644382544106;0.014856081708449397;0.010677808727948004;0.0255338904363974;0.04224698235840297;0.4168987929433612;0.7787742899850523;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.013452914798206279;0.17937219730941703;0.601363545107873;0.009944682702467523;0.01056950599048088;0.014843945790681087;0.020407400485890487;0.25082572779263584
480;20.38306999206543;2144;5000;0.953732638888901;0.7864583333333434;0.7990464600579824;0.48880597014925375;0.014925373134328358;0.010727611940298507;0.025652985074626867;0.042444029850746266;0.41744402985074625;0.7787742899850523;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.013452914798206279;0.17937219730941703;0.6006239357231803;0.0099601593625498;0.010593847672314525;0.014864004015211473;0.020430308699719364;0.2509243196831905
500;19.906673908233643;2136;5000;0.953732638888901;0.7864583333333434;0.7990464600579824;0.48829588014981273;0.0149812734082397;0.010767790262172285;0.025749063670411985;0.04260299625468165;0.41760299625468167;0.7787742899850523;0.007473841554559043;0.01046337817638266;0.01046337817638266;0.013452914798206279;0.17937219730941703;0.600238702369295;0.009972575417601597;0.010613401891954252;0.014880089667033837;0.0204486723343695;0.2509530307079858
